totalviews_channelelapsedtime,channelid,videocategoryid,channelviewcount,likes_subscriber,views_subscribers,videocount,subscribercount,videoid,dislikes_views,channelelapsedtime,comments_subscriber,likes_views,channelcommentcount,videoviewcount,likes_dislikes,comments_views,totvideos_videocount,elapsedtime,videolikecount,videodislikecount,dislikes_subscriber,totviews_totsubs,views_elapsedtime,videopublished,videocommentcount
233.204351905312,UCq-di9ylxEtA-MAcrvwFrEw,1,19387677,0.003522818254604,1.20560448358687,601,6245,--VDzNzHHic,0.000132819763581,83136,0.000640512409928,0.002922034798778,17,7529,-2,0.000531279054323,32259.0299500832,70728,22,1,0.000160128102482,3104.51192954363,0.106450062210157,2009-09-10T03:38:51Z,4
75.169324009324,UCDUi7yW7tJ7QWJZgK8sRLLQ,20,6449528,0.002532228360958,0.240101289134438,1010,4344,--pQCGgGjE8,0,85800,0.000920810313076,0.010546500479386,3654,1043,-2,0.003835091083413,6385.67128712871,75048,11,0,0,1484.69797421731,0.013897772092528,2009-03-14T13:14:06Z,4
1465.14336372847,UCKMDuwPLGjt-nGHgNPOk5PQ,20,69412632,0.000320960558533,0.004820521912436,4213,327143,--amuSGpp94,0.001268230818009,47376,0.000482969221411,0.066582117945466,46,1577,-2,0.100190234622701,16475.8205554237,35568,105,2,6.11353444823823E-06,212.178258437442,0.044337606837607,2013-09-14T15:38:30Z,158
0.068449647995103,UC3pvtaMQ2b74u2dwUjhYMoA,24,3578,-1,-1,1,0,--mkDBHaFIs,0.00055881531154,52272,-1,0.001397038278849,0,3579,-2,0.00055881531154,3578,52224,5,2,-1,-1,0.068531709558824,2011-10-20T19:36:26Z,2
84.9813504668399,UCaBmj7srjEN8hpcq2lcYQJA,2,7062970,0.037764814246239,10.5689284617746,314,6514,--DyrrdZbUk,0.000159776893356,83112,0.019957015658582,0.003573192342329,33,68846,-2,0.001888272376028,22493.5350318471,48312,246,11,0.001688670555726,1084.27540681609,1.42502897830767,2012-04-01T07:32:27Z,130
0.033162258191867,UC_kbaOT64kspWcXIRrnmP2g,10,2016,1,640,7,2,--2GJzwr4w8,0,60792,0.5,0.0015625,0,1280,-2,0.00078125,288,56112,2,0,0,1008,0.022811519817508,2011-05-11T20:36:57Z,1
2.91666752146396,UCkYIV-GhZvKyrUyPetZpdwQ,10,284343,0.071428571428572,24.5625,36,112,--CjIdX9c1k,0.000363504180298,97489,0.133928571428571,0.002908033442385,61,2751,-2,0.005452562704471,7898.41666666667,85728,8,1,0.008928571428571,2538.77678571429,0.032089865621501,2007-12-25T05:18:37Z,15
8.88899167437558,UCtH1zjiEXG7pK_n30LXGpSQ,10,461232,-1,5.02147239263804,149,326,--hVtLwy1UE,-1,51888,-1,-1,0,1637,-2,-1,3095.51677852349,48192,-1,-1,-1,1414.82208588957,0.033968293492696,2012-04-06T15:59:52Z,-1
0.118468096809681,UCDJEz4SBUw0alJrd-G8r4Yg,20,6892,0.156862745098039,48.5294117647059,24,51,--XAAuBioeY,0.00040404040404,58176,0.313725490196078,0.003232323232323,11,2475,-2,0.006464646464646,287.166666666667,52368,8,1,0.019607843137255,135.137254901961,0.047261686526123,2011-10-15T09:49:08Z,16
74.4548820533441,UCj2BnNGuhrB_BXLoIMhkxiA,24,4444063,0.020304908694924,6.13794605461551,214,29845,--bQkLl8ZIs,0.000207438300753,59688,0.001306751549673,0.003308095006742,10,183187,-2,0.000212897203404,20766.6495327103,54792,606,38,0.001273245099682,148.904774669124,3.34331654256096,2011-07-05T23:39:39Z,39
2.80016924564797,UC--kMyYobbRpKDLzlGkwo6w,26,69489,0.342105263157895,18.0686498855835,48,874,--FqofenfSM,0.000633232016211,24816,0.008009153318078,0.018933637284701,0,15792,-2,0.000443262411348,1447.6875,20856,299,10,0.011441647597254,79.5068649885584,0.757192174913694,2015-05-19T23:31:35Z,7
8.75733368927952,UCEM28LrpZS6qvC5re-hbTjQ,20,852903,0.01304347826087,4.4195652173913,225,460,--DZtdRHNoA,0,97393,0.002173913043478,0.002951303492376,26,2033,-2,0.000491883915396,3790.68,68832,6,0,0,1854.13695652174,0.029535681078568,2009-11-27T20:51:42Z,1
59.8175386191935,UC1lBNgO-iUWIzJdelqXKAvw,17,5487003,0.011917098445596,6.9779792746114,578,15440,--OabTZYYMg,0.000129942454056,91729,0.000453367875648,0.001707815110451,24,107740,-2,6.49712270280304E-05,9493.08477508651,48552,184,14,0.000906735751295,355.375841968912,2.21906409622673,2012-03-21T20:42:10Z,7
65.9093717139853,UCMiOdQQZ2CnQGwucXtV-trg,24,3008631,0.03843596222902,4.06583322250299,96,7519,--1sLRyc7xc,0.000163553694678,45648,0.002127942545551,0.009453403552386,2,30571,-2,0.000523371822969,31339.90625,35376,289,5,0.000664982045485,400.137119297779,0.864173450927182,2013-09-22T01:12:16Z,16
8.52270695819582,UCMTadap4VoHJjwRq91-59UQ,20,495817,0.033374536464771,3.67737948084054,108,809,--poIkLjlMM,0.001008403361345,58176,0.03831891223733,0.009075630252101,52,2975,-2,0.010420168067227,4590.89814814815,55008,27,3,0.003708281829419,612.876390605686,0.05408304246655,2011-06-27T08:29:45Z,31
1.30492715707397,UChmj5_aVSCk8DJZTGCJe8rg,17,101753,0.011834319526627,8.98224852071006,110,169,--7brUsSjvQ,0,77976,0,0.001317523056654,1,1518,-2,0,925.027272727273,65736,2,0,0,602.08875739645,0.023092369477912,2010-04-06T02:30:52Z,0
0.467792344285872,UCl3nQ5f-O8iWmICHinAoh6Q,1,33827,1,5031.75,9,4,--sJx5wtvm4,0.000198738013614,72312,0,0.000198738013614,0,20127,-2,0,3758.55555555556,70680,4,4,1,8456.75,0.284762308998302,2009-09-11T23:21:07Z,0
0.252763175630139,UCEIBdGrIkorV7EXW1e0GCqg,20,15002,0.285714285714286,88.2142857142857,11,42,--k0ZJpxSVI,0.00080971659919,59352,0.642857142857143,0.003238866396761,0,3705,-2,0.007287449392713,1363.81818181818,49704,12,3,0.071428571428572,357.190476190476,0.07454128440367,2012-02-02T20:08:44Z,27
2.04260651629073,UCWYdaRNoeOWfS5s6GYaXLzg,10,136920,0.066666666666667,120.088888888889,12,45,--rs27ZwZ9M,0.000370096225019,67032,0.022222222222222,0.000555144337528,1,5404,-2,0.000185048112509,11410,50976,3,2,0.044444444444445,3042.66666666667,0.106010671688638,2011-12-12T10:35:52Z,1
0.516429468396819,UCrNdw9pjfStYU_10jkU9Fwg,24,29610,0,4314,17,1,--SQzbKPA_U,0.000463606861382,57336,0,0,1,4314,-2,0,1741.76470588235,57312,0,2,2,29610,0.075272194304858,2011-03-23T11:07:29Z,0
2.99613631309762,UC37bdEiP-uJreI5wtMwZAVw,17,215578,0.039351851851852,10.7037037037037,74,432,--184FYx0fY,0.000865051903114,71952,0.00462962962963,0.003676470588235,4,4624,-2,0.000432525951557,2913.21621621622,38520,17,4,0.009259259259259,499.023148148148,0.120041536863967,2013-05-14T09:38:53Z,2
62.2644765106939,UCEsrx2HdQshx7LaoPINvrPg,10,5333326,0.002996254681648,1.57677902621723,338,1335,--9OtNpZzEQ,0,85656,0,0.001900237529691,11,2105,-2,0,15779.0710059172,46056,4,0,0,3995.00074906367,0.045705228417579,2012-07-04T13:17:56Z,0
0.201934923835125,UCyNzS_6-B9hnZWemuBpQgEg,22,14423,0.2,195.6,31,15,--mhuht-0tE,0,71424,0.066666666666667,0.001022494887526,0,2934,-2,0.000340831629175,465.258064516129,71400,3,0,0,961.533333333333,0.04109243697479,2009-08-13T14:33:38Z,1
0.222596202717508,UC1XKoUVhwJIAiCzDw6avCAg,24,19708,10,4776.5,6,2,--vfBBGhvuM,0.000418716633518,88537,8.5,0.002093583167591,0,9553,-2,0.001779545692453,3284.66666666667,88129,20,4,2,9854,0.108397916690306,2007-09-16T04:25:03Z,17
1.51452542836588,UC-UEnvqjaf-7fcLJSCVspXg,24,149467,0.89041095890411,368.095890410959,11,73,--gC03MZZXU,0.000111644523836,98689,0.219178082191781,0.002418964683116,9,26871,-2,0.000595437460459,13587.9090909091,96841,65,3,0.041095890410959,2047.49315068493,0.277475449448064,2006-09-17T22:37:09Z,16
7.48496996996997,UCnnbro6IhJ6kfjV3xw5KZtA,23,498499,0.071174377224199,21.6619217081851,12,281,--gRSFceIzw,0.000328569081649,66600,0,0.003285690816494,2,6087,-2,0,41541.5833333333,64152,20,2,0.00711743772242,1774.01779359431,0.094884025439581,2010-06-11T05:35:05Z,0
4.44325506445672,UCORTeEEMFRKQTePwQJGZfUw,2,308824,0.211678832116788,434.138686131387,54,137,--P0v7qSMlk,0.000184945441095,69504,0.313868613138686,0.000487583435614,3,59477,-2,0.000722968542462,5718.96296296296,65400,29,11,0.08029197080292,2254.1897810219,0.909434250764526,2010-04-20T05:08:55Z,43
2.02825573633293,UC-VolW1nwETh9Ll1y2h1ueQ,2,203574,0.195121951219512,386.121951219512,103,41,--yA0mVm73A,0.000252668814352,100369,0.560975609756098,0.000505337628703,5,15831,-2,0.001452845682522,1976.44660194175,82656,8,4,0.097560975609756,4965.21951219512,0.191528745644599,2008-05-01T08:30:22Z,23
0.462696656833825,UCK_k08qLykhW03fPP5P1kWA,15,22587,0.286885245901639,45.7049180327869,19,122,--tdjYtp9WA,0,48816,0.131147540983607,0.006276901004304,1,5576,-2,0.00286944045911,1188.78947368421,39816,35,0,0,185.139344262295,0.140044203335343,2013-03-21T03:33:13Z,16
338.247243072931,UCrfnNPLMIHZI-wDupFVPcBA,20,29200208,0.001080302484696,0.060807935312797,4597,61094,--o_H9JrCCw,0.004576043068641,86328,0.000572887681278,0.017765814266487,2948,3715,-2,0.009421265141319,6352.01392212312,32424,66,17,0.000278259730906,477.955412970177,0.114575622995312,2014-01-22T23:05:18Z,35
241.058813443073,UC1cfEMDmx1gpLHsvU9mg_9w,1,16870260,0.000435578012022,0.904085721752766,29,11479,--7X0qSZ12k,0.000481788398535,69984,0,0.000481788398535,1,10378,-2,0,581733.103448276,49920,5,5,0.000435578012022,1469.6628626187,0.207892628205128,2012-01-24T21:04:19Z,0
2.03835044929397,UC6USZimMmwjrbDGKjyaVwVA,27,114327,0.029739776951673,8.63568773234201,31,269,--Ati1o2z8Q,0.000430477830392,56088,0.026022304832714,0.003443822643134,5,2323,-2,0.003013344812742,3687.96774193548,31200,8,1,0.003717472118959,425.007434944238,0.074455128205128,2014-03-15T05:12:04Z,7
0.267539682539683,UCSZUXGdzweAuksqVrrbj2Iw,22,13484,0.090909090909091,195.454545454545,7,11,--NpFBKt_3o,0.00046511627907,50400,0,0.00046511627907,0,2150,-2,0,1926.28571428571,50376,1,1,0.090909090909091,1225.81818181818,0.042679053517548,2012-01-06T10:07:49Z,0
0.137145940732746,UC8FJ1dhYn4LuLWPv1TBZOoA,24,11945,-1,-1,3,0,--NzvuhbX4Y,0.000103723680116,87097,-1,0.000829789440929,0,9641,-2,0,3981.66666666667,86064,8,1,-1,-1,0.112021286484477,2007-12-11T14:05:07Z,0
4708.22233022291,UC-ofUgXWCeaMSfjX8mBCbBw,20,145314574,0.012418482208161,0.847155573790963,709,392399,--0iB-BW0lo,0.000165451849,30864,0.000848626015867,0.014659033821366,0,332423,88.6,0.001001735740307,204957.086036671,27072,4873,55,0.000140163456074,370.323507450325,12.2792183806147,2014-09-03T14:17:05Z,333
61.7400343642612,UCrANDreLc7mG5mP66J6admw,28,2155962,0.000386996904025,0.375580495356037,194,5168,--WIBhoG6ds,0,34920,0,0.001030396702731,0,1941,-2,0,11113.206185567,30504,2,0,0,417.175309597523,0.063630999213218,2014-04-13T01:37:01Z,0
0.699822351421189,UCRNgihmjtQNhn_egg0Y6KDA,2,43333,0.9,566,8,40,--DLsLQYKk8,0.000309187279152,61920,0.075,0.001590106007067,0,22640,-2,0.000132508833922,5416.625,29976,36,7,0.175,1083.325,0.755270883373365,2014-05-04T22:05:57Z,3
25.6535049447353,UCeKHMeUlcLNPLCLUfZUQI2w,26,2116722,0.007301256178858,0.88417758831799,172,22051,--sBoaqBlzA,0.000307739652254,82512,0.0004534941726,0.008257680668821,74,19497,-2,0.000512899420424,12306.523255814,54096,161,6,0.00027209650356,95.9921092013968,0.360414818101153,2011-08-04T01:07:38Z,10
52.7737775217614,UCNWPDyaWf2eAHnofFLSnEMg,20,1649075,0.004545454545455,10.0045454545455,2777,220,--7h1S4neDM,0,31248,0,0.000454338936847,0,2201,-2,0,593.833273316529,30120,1,0,0,7495.79545454546,0.073074369189907,2014-04-29T15:44:44Z,0
2.27283856487795,UCdo4nsIhLYABKSnU9IMBvcw,26,211649,0.017241379310345,56.0258620689655,53,232,--F672jfCMo,0,93121,0,0.000307739652254,1,12998,-2,0,3993.37735849057,75480,4,0,0,912.280172413793,0.172204557498675,2009-02-24T02:06:10Z,0
2.53092098908529,UCZNDDbxNipTnfrSH4NpuoOw,27,209621,0.091743119266055,77.2752293577982,22,109,--ezS5q-mZg,0.000237445090823,82824,0.064220183486239,0.001187225454114,1,8423,-2,0.00083105781788,9528.22727272727,66384,10,2,0.018348623853211,1923.12844036697,0.12688298385153,2010-03-09T20:34:05Z,7
0.274799721532403,UCfUuMpX38c9_7jaCEYiDdkA,17,26447,-1,-1,2,0,--zmtcWZ_YM,0,96241,-1,0.001318101933216,0,2276,-2,0.000439367311072,13223.5,43848,3,0,-1,-1,0.051906586389345,2012-10-03T18:06:48Z,1
16.8360795454545,UCxhns6nPe8EeAM1yD1tJgBA,2,711156,0.00424178154825,1.78579003181336,398,943,--qb7L_NzuU,0.000593824228029,42240,0,0.002375296912114,0,1684,-2,0,1786.82412060302,40032,4,1,0.001060445387063,754.142099681866,0.042066346922462,2013-03-11T20:35:16Z,0
9.42918295179602,UCCkPbbLX7JCnEhnknohzT1w,24,810608,0.011002444987775,2.22982885085575,25,818,--i5STPDfEE,0,85968,0,0.004934210526316,1,1824,-2,0,32424.32,66360,9,0,0,990.963325183374,0.02748643761302,2010-03-10T19:18:49Z,0
0.037682972021494,UCmI-YXEUHMu0ao7kKjuTAgQ,2,3254,-1,-1,5,0,--hoY-jWJCs,0,86352,-1,0,0,1250,-2,0,650.8,85464,0,0,-1,-1,0.014626041374146,2008-01-04T20:25:11Z,0
5.25460053859964,UC9PILq9AJuk2ZYkD69Qo9nA,22,280974,0.035087719298246,74.2280701754386,13,171,--Lj4Y_96f0,0.001260537304026,53472,0.04093567251462,0.00047270148901,1,12693,-2,0.000551485070511,21613.3846153846,45552,6,16,0.093567251461988,1643.12280701754,0.278648577449947,2012-07-24T22:27:41Z,7
653.482873725175,UCnJutVTtn3ZXyapoGUmuRTA,20,38958035,0.002122525188473,0.070228281547242,939,113544,--CKgCA9B9U,0.004389265111613,59616,0.000422743606003,0.030223225482819,328,7974,-2,0.00601956358164,41488.8551650692,22488,241,35,0.000308250546044,343.109587472698,0.354589114194237,2015-03-12T20:05:25Z,48
18.7320262839134,UCOeIQDlcWZk7n6S4-soaAGg,24,1747492,0.152416356877323,276.617100371747,23,269,--PwdQ66Tc0,6.71952694530305E-05,93289,0.033457249070632,0.000551001209515,15,74410,-2,0.000120951485015,75977.9130434783,77208,41,5,0.018587360594796,6496.25278810409,0.9637602321003,2008-12-14T06:08:40Z,9
7.24394730929109,UCpa-hho2NHxC47LYmGixGEw,10,515827,0.052631578947369,18.0080971659919,54,247,--2KX_5vtCU,0.000674460431655,71208,0.012145748987854,0.002922661870504,10,4448,-2,0.000674460431655,9552.35185185185,61272,13,3,0.012145748987854,2088.36842105263,0.072594333463899,2010-10-09T13:47:18Z,3
0.319697759249609,UCeXY-D7RTVIIOuKP9HB35Ig,17,14724,7.91666666666667,1093.5,7,12,--j4LcuqtSc,7.62078951379363E-05,46056,0.75,0.007239750038104,0,13122,-2,0.000685871056241,2103.42857142857,45768,95,1,0.083333333333333,1227,0.286706869428422,2012-07-16T09:21:07Z,9
0.038669038236653,UCe0eBOd5v3GOWTCFX-HxKsw,17,3935,4,489.5,7,6,--RKXFxcK3I,0.000680966973102,101761,1.5,0.008171603677222,0,2937,-2,0.003064351378958,562.142857142857,47784,24,2,0.333333333333333,655.833333333333,0.06146408839779,2012-04-23T03:46:32Z,9
0.09325117370892,UC9Yi_hWXTZlMVZSAvTBLBnw,17,7945,1.77777777777778,775.666666666667,11,9,--72CLjb8XI,0.000143245953302,85200,0.555555555555556,0.002291935252829,4,6981,-2,0.000716229766509,722.272727272727,57984,16,1,0.111111111111111,882.777777777778,0.120395281456954,2011-02-22T20:28:23Z,5
1.22037361354349,UCEioe55oIi8WGww0S9HtpzA,10,83620,0.216666666666667,179.116666666667,52,120,--DQcaADIM8,0.000186098446078,68520,0.008333333333333,0.001209639899507,3,21494,-2,4.65246115194938E-05,1608.07692307692,58344,26,4,0.033333333333333,696.833333333333,0.368401206636501,2011-02-08T07:09:55Z,1
239.059403386186,UCttWHTSCu8IRnxZQ7SB6n0A,20,22238501,0.000382775119617,0.105837320574163,2358,10450,--863AfwUCc,0,93025,0.000287081339713,0.003616636528029,4556,1106,-2,0.002712477396022,9431.0860899067,70824,4,0,0,2128.08622009569,0.015616175307805,2009-09-05T19:46:32Z,3
20.5839117180557,UCpiK1YCS2GnYUVN_UCrT5Ng,2,1829848,0.001162790697674,3.74418604651163,147,860,--J1xSJjm54,0,88897,0,0.000310559006211,8,3220,-2,0,12447.9455782313,73992,1,0,0,2127.73023255814,0.04351821818575,2009-04-27T09:56:41Z,0
15.3139002840013,UCJlKhBw4YLmG5gy6OYuOl_A,10,1164714,0.011842105263158,9.80921052631579,39,760,--__m3azHhk,0.001475519785379,76056,0.005263157894737,0.001207243460765,9,7455,-2,0.000536552649229,29864.4615384615,73008,9,11,0.014473684210526,1532.51842105263,0.102112097304405,2009-06-07T10:06:27Z,4
0.337108851971237,UC-H-A3Uwh1p0yz-ZBocFK7Q,10,33989,2.20689655172414,732.310344827586,20,29,--TBWpr7aJ8,0.000235438150398,100825,0.137931034482759,0.003013608325093,0,21237,-2,0.000188350520318,1699.45,40824,64,5,0.172413793103448,1172.03448275862,0.520208700764256,2013-02-07T12:45:44Z,4
0.713009404388715,UCsWWKbPsXvPm6gbc8NDLZLA,22,27294,1.73684210526316,714.078947368421,5,38,--mijhmLlJc,0.000110558319514,38280,0.052631578947369,0.002432283029298,0,27135,-2,7.37055463423623E-05,5458.8,31584,66,3,0.078947368421053,718.263157894737,0.859137537993921,2014-02-26T18:37:34Z,2
12.7091092721033,UCHVLKtu4iaKfBUscsxb510w,10,1233203,0.03914590747331,4.55827402135231,96,2248,--5JPBJjFmU,0,97033,0.018683274021352,0.008587879379331,221,10247,-2,0.004098760612862,12845.8645833333,68784,88,0,0,548.577846975089,0.148973598511282,2009-11-30T12:53:24Z,42
64517.6623427673,UCHIwQiZhIn6fm5b_IilqBbQ,20,2790259861,0.000836832062119,0.017373257563329,7345,5449122,--z-wc2jCvo,0.001257011270849,43248,2.16548647653695E-05,0.048167826849338,73,94669,38.3193277310924,0.001246448150926,379885.617562968,21864,4560,119,2.18383805684659E-05,512.056779238931,4.32990303695573,2015-04-08T14:30:01Z,118
0.360677233580547,UCAQsSq6zk_RLaYIfRPrqE3w,19,34383,0.8,1074.7,10,10,--XA-sg-o1c,0,95329,1.2,0.000744393784312,1,10747,-2,0.001116590676468,3438.3,93217,8,0,0,3438.3,0.11529012948282,2007-02-16T11:19:20Z,12
1.07204433497537,UCcw1Qs2-_gZA4s51BkCdseQ,20,88791,0.068493150684932,20.2191780821918,129,73,--gt0vfqwQc,0,82824,0,0.003387533875339,0,1476,-2,0,688.302325581395,40392,5,0,0,1216.31506849315,0.036541889483066,2013-02-25T00:26:10Z,0
10492.026927938,UCRxDTCmIjgli-Xgh2KPE9dA,1,1004475182,7.38139331180154E-05,0.062013545676882,8897,609641,--HksGvyxzQ,5.29016558218272E-05,95737,6.56123849937914E-06,0.001190287255991,125,37806,-2,0.000105803311644,112900.436326852,45240,45,2,3.28061924968957E-06,1647.65030895232,0.835676392572944,2012-08-07T10:32:51Z,4
232.858902077151,UCt4uUPXTEgGwEZbchC1VAYA,20,18833628,0.001222070594945,0.481455078721714,1227,49097,--FQi0TgjRU,0.000338438108131,80880,0.001609059616677,0.002538285810982,2374,23638,-2,0.003342076317793,15349.3300733496,55752,60,8,0.000162942745993,383.600382915453,0.423984789783326,2011-05-26T21:44:04Z,79
